track_id,region,datetime,weak_day,season,year,month,day,time_of_day,temperature,weather,terrain_type,step_frequency,latitude,longitude,elevation,poi_objects
1,Devikulam,2026-01-24 03:31:41+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07284067,77.06202982,1326.31591796875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:31:43+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07272988,77.06192384,1329.7230224609375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:31:45+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07271308,77.06191234,1330.8173828125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:31:50+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07269621,77.06190009,1333.1802978515625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:32:01+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.0726792,77.06189039,1336.5823974609375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:32:47+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07266387,77.06187959,1340.4185791015625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:34:04+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07264875,77.06186482,1340.566650390625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:34:11+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07264065,77.06188157,1341.63720703125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:34:13+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07264358,77.06190064,1342.612548828125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:34:16+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.0726434,77.06191971,1344.003173828125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:34:23+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07262776,77.06193313,1344.7723388671875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:34:27+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07260946,77.06192469,1345.3359375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:34:31+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07260136,77.06190762,1345.6534423828125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:34:34+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07259595,77.06188742,1346.3709716796875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:34:38+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07259347,77.06186551,1346.6468505859375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:34:42+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07259116,77.06184232,1346.9610595703125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:34:45+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07258646,77.06182128,1346.3172607421875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:01+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07259994,77.06183679,1347.0015869140625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:04+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07261228,77.06185852,1346.8526611328125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:07+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07263163,77.06187005,1347.0294189453125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:09+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07264976,77.06187553,1345.80712890625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:11+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07267365,77.06188309,1346.24267578125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:13+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07269242,77.06188383,1347.537841796875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:15+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07271008,77.06187954,1347.8828125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:23+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07272652,77.06188899,1350.0018310546875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:25+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07275233,77.06188623,1349.424560546875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:27+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07279275,77.0618818,1350.0701904296875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:28+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07281926,77.0618817,1350.9066162109375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:29+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07284728,77.06188179,1351.7264404296875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:31+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07289351,77.06188697,1351.942626953125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:32+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07291223,77.06188836,1351.193359375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:33+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07294057,77.06188725,1351.345947265625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:34+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07296701,77.06188647,1351.9598388671875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:35+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07298851,77.06188863,1353.07861328125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:36+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.0730077,77.06189122,1353.4869384765625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:38+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07305433,77.06188939,1353.07177734375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:39+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07307603,77.06189069,1352.36767578125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:41+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07309842,77.06188559,1352.3897705078125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:44+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07312849,77.06188156,1352.038818359375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:46+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07315123,77.06187695,1350.9879150390625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:48+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07318206,77.06187577,1350.0390625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:49+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.0732003,77.06187478,1350.4146728515625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:51+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07324181,77.06187346,1350.624755859375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:53+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07325843,77.06188091,1350.642578125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:54+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07329232,77.06188769,1350.994140625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:56+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07339821,77.06190536,1350.3907470703125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:57+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07342405,77.06191896,1350.306640625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:35:59+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07349877,77.06194059,1350.769287109375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:01+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07357716,77.06196385,1350.4962158203125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:03+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07364521,77.06198543,1349.8470458984375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:05+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07370989,77.06200366,1350.227294921875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:07+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07378688,77.06202167,1349.6435546875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:09+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.0738672,77.06204921,1350.1209716796875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:10+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.0739064,77.06207075,1350.6209716796875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:11+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.0739427,77.06209467,1350.78271484375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:13+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07401473,77.06214798,1350.9423828125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:14+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07403935,77.06219831,1350.870361328125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:16+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07412623,77.06225551,1351.05126953125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:18+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.0741919,77.06234327,1350.793212890625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:19+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07421483,77.06238976,1350.7503662109375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:21+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07429227,77.06248459,1346.2762451171875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:23+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07436226,77.0625607,1345.8319091796875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:24+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07438602,77.06260791,1348.4256591796875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:25+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07442661,77.06265712,1348.30810546875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:26+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07446529,77.06270687,1348.2430419921875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:28+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07454366,77.06281286,1348.8365478515625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:30+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07460939,77.06291288,1349.85498046875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:31+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07464738,77.06296457,1350.2501220703125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:32+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.0746881,77.06301079,1350.3017578125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:34+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.0747778,77.06309172,1350.3594970703125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:36+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07488758,77.06312885,1349.5093994140625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:38+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07500643,77.06313218,1349.780029296875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:40+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07513321,77.06313154,1349.7777099609375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:42+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07525547,77.06312533,1348.3314208984375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:44+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.0753895,77.06312714,1348.890869140625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:45+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07546834,77.06312174,1349.181396484375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:47+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.0756201,77.06311683,1348.8453369140625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:48+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07568811,77.06309167,1348.6597900390625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:50+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07583256,77.06307322,1350.4415283203125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:52+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07596965,77.06307239,1350.792724609375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:53+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07602865,77.06307203,1350.4295654296875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:54+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07608877,77.06307849,1351.28515625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:56+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07618477,77.06306525,1351.422607421875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:36:58+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07625988,77.06305019,1349.913818359375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:00+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07631861,77.06305091,1349.5802001953125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:01+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07634219,77.063054,1350.3118896484375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:03+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.0763961,77.06304906,1350.6031494140625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:05+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07645969,77.06304576,1351.0926513671875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:07+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07653272,77.06305178,1351.4317626953125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:09+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07661301,77.06305586,1350.9566650390625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:11+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.076678,77.06306038,1352.4129638671875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:13+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07673296,77.06307952,1350.868408203125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:15+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07675333,77.06307851,1350.541259765625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:17+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07677207,77.06307446,1351.10986328125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:18+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.0767933,77.06307594,1351.5552978515625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:20+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07684746,77.06307936,1350.981201171875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:21+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07687079,77.06307714,1350.265869140625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:23+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07691299,77.06307301,1350.5966796875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:24+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07693489,77.06307181,1350.13720703125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:26+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07699336,77.06307135,1348.7215576171875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:27+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07702765,77.06306798,1348.40087890625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:29+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07709804,77.06306568,1349.1234130859375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:30+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07713709,77.06306526,1348.7198486328125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:31+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07717713,77.06306548,1348.2413330078125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:33+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07726849,77.06306222,1348.09033203125,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:35+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07737376,77.06305913,1348.2410888671875,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:36+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07742396,77.06305437,1348.0257568359375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:38+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07752398,77.06304588,1348.099609375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:39+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07757018,77.06303917,1348.0718994140625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:41+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07765181,77.06302731,1347.81494140625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:42+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07768967,77.06302565,1347.523193359375,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:44+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.0777569,77.06301656,1347.9713134765625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:45+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07779485,77.06300666,1348.4937744140625,"['Дороги', 'Дерево', 'Здание']"
1,Devikulam,2026-01-24 03:37:47+00:00,Суббота,Зима,2026,1,24,Ночь,28.5,Mainly clear/partly cloudy/overcast,Пересеченная,24.9,10.07787595,77.0629838,1349.0657958984375,"['Дороги', 'Дерево', 'Здание']"
